"CountryName","CountryCode","RegionName","RegionCode","Jurisdiction","Date","C1_School closing","C1_Flag","C2_Workplace closing","C2_Flag","C3_Cancel public events","C3_Flag","C4_Restrictions on gatherings","C4_Flag","C5_Close public transport","C5_Flag","C6_Stay at home requirements","C6_Flag","C7_Restrictions on internal movement","C7_Flag","C8_International travel controls","E1_Income support","E1_Flag","E2_Debt/contract relief","E3_Fiscal measures","E4_International support","H1_Public information campaigns","H1_Flag","H2_Testing policy","H3_Contact tracing","H4_Emergency investment in healthcare","H5_Investment in vaccines","H6_Facial Coverings","H6_Flag","H7_Vaccination policy","H7_Flag","M1_Wildcard","ConfirmedCases","ConfirmedDeaths","StringencyIndex","StringencyIndexForDisplay","StringencyLegacyIndex","StringencyLegacyIndexForDisplay","GovernmentResponseIndex","GovernmentResponseIndexForDisplay","ContainmentHealthIndex","ContainmentHealthIndexForDisplay","EconomicSupportIndex","EconomicSupportIndexForDisplay"
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200101,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200102,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200103,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200104,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200105,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200106,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200107,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200108,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200109,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200110,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200111,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200112,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200113,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200114,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200115,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200116,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200117,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200118,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200119,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200120,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200121,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200122,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200123,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200124,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200125,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200126,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200127,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200128,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,0,0,8.33,8.33,10.71,10.71,5,5,5.77,5.77,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200129,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,19.44,19.44,25,25,11.67,11.67,13.46,13.46,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200130,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,19.44,19.44,25,25,11.67,11.67,13.46,13.46,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200131,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,19.44,19.44,25,25,11.67,11.67,13.46,13.46,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200201,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,19.44,19.44,25,25,11.67,11.67,13.46,13.46,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200202,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,19.44,19.44,25,25,11.67,11.67,13.46,13.46,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200203,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,19.44,19.44,25,25,11.67,11.67,13.46,13.46,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200204,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,19.44,19.44,25,25,11.67,11.67,13.46,13.46,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200205,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,19.44,19.44,25,25,11.67,11.67,13.46,13.46,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200206,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,19.44,19.44,25,25,11.67,11.67,13.46,13.46,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200207,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,19.44,19.44,25,25,11.67,11.67,13.46,13.46,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200208,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,19.44,19.44,25,25,11.67,11.67,13.46,13.46,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200209,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,19.44,19.44,25,25,11.67,11.67,13.46,13.46,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200210,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,19.44,19.44,25,25,11.67,11.67,13.46,13.46,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200211,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,19.44,19.44,25,25,11.67,11.67,13.46,13.46,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200212,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,19.44,19.44,25,25,11.67,11.67,13.46,13.46,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200213,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,19.44,19.44,25,25,11.67,11.67,13.46,13.46,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200214,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,19.44,19.44,25,25,11.67,11.67,13.46,13.46,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200215,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,19.44,19.44,25,25,11.67,11.67,13.46,13.46,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200216,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,19.44,19.44,25,25,11.67,11.67,13.46,13.46,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200217,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,19.44,19.44,25,25,11.67,11.67,13.46,13.46,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200218,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,19.44,19.44,25,25,11.67,11.67,13.46,13.46,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200219,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,19.44,19.44,25,25,11.67,11.67,13.46,13.46,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200220,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,19.44,19.44,25,25,11.67,11.67,13.46,13.46,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200221,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,19.44,19.44,25,25,11.67,11.67,13.46,13.46,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200222,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,19.44,19.44,25,25,11.67,11.67,13.46,13.46,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200223,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,19.44,19.44,25,25,11.67,11.67,13.46,13.46,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200224,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,19.44,19.44,25,25,11.67,11.67,13.46,13.46,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200225,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,19.44,19.44,25,25,11.67,11.67,13.46,13.46,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200226,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,1,0,19.44,19.44,25,25,20.56,20.56,23.72,23.72,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200227,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,1,0,19.44,19.44,25,25,20.56,20.56,23.72,23.72,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200228,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,1,0,19.44,19.44,25,25,20.56,20.56,23.72,23.72,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200229,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,1,0,19.44,19.44,25,25,20.56,20.56,23.72,23.72,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200301,0,NA,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,3,0,30.56,30.56,39.29,39.29,27.22,27.22,31.41,31.41,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200302,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,3,0,41.67,41.67,53.57,53.57,33.89,33.89,39.1,39.1,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200303,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,3,0,41.67,41.67,53.57,53.57,33.89,33.89,39.1,39.1,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200304,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,3,0,41.67,41.67,53.57,53.57,33.89,33.89,39.1,39.1,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200305,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,4,0,41.67,41.67,53.57,53.57,33.89,33.89,39.1,39.1,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200306,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,4,0,41.67,41.67,53.57,53.57,33.89,33.89,39.1,39.1,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200307,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,4,0,41.67,41.67,53.57,53.57,33.89,33.89,39.1,39.1,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200308,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,13,0,41.67,41.67,53.57,53.57,33.89,33.89,39.1,39.1,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200309,3,1,0,NA,2,1,0,NA,0,NA,1,1,0,NA,3,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,15,0,45.37,45.37,60.71,60.71,36.11,36.11,41.67,41.67,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200310,3,1,0,NA,2,1,0,NA,0,NA,1,1,0,NA,3,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,15,0,45.37,45.37,60.71,60.71,36.11,36.11,41.67,41.67,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200311,3,1,0,NA,2,1,0,NA,0,NA,1,1,0,NA,3,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,24,0,45.37,45.37,60.71,60.71,36.11,36.11,41.67,41.67,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200312,3,1,0,NA,2,1,0,NA,0,NA,1,1,0,NA,3,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,24,0,45.37,45.37,60.71,60.71,36.11,36.11,41.67,41.67,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200313,3,1,0,NA,2,1,0,NA,0,NA,1,1,0,NA,3,0,NA,0,310842958,0,2,1,1,2,0,0,0,NA,0,NA,NA,25,0,45.37,45.37,60.71,60.71,36.11,36.11,41.67,41.67,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200314,3,1,2,1,2,1,0,NA,0,NA,1,1,0,NA,3,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,30,0,52.78,52.78,71.43,71.43,40.56,40.56,46.79,46.79,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200315,3,1,2,1,2,1,0,NA,0,NA,1,1,0,NA,3,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,33,0,52.78,52.78,71.43,71.43,40.56,40.56,46.79,46.79,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200316,3,1,2,1,2,1,0,NA,0,NA,1,1,0,NA,3,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,33,0,52.78,52.78,71.43,71.43,40.56,40.56,46.79,46.79,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200317,3,1,2,1,2,1,0,NA,0,NA,1,1,0,NA,3,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,34,0,52.78,52.78,71.43,71.43,40.56,40.56,46.79,46.79,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200318,3,1,2,1,2,1,0,NA,0,NA,1,1,0,NA,4,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,38,0,55.56,55.56,75,75,42.22,42.22,48.72,48.72,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200319,3,1,3,1,2,1,0,NA,0,NA,1,1,0,NA,4,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,40,0,59.26,59.26,78.57,78.57,44.44,44.44,51.28,51.28,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200320,3,1,3,1,2,1,0,NA,0,NA,1,1,0,NA,4,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,43,0,59.26,59.26,78.57,78.57,44.44,44.44,51.28,51.28,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200321,3,1,3,1,2,1,4,1,0,NA,1,1,0,NA,4,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,49,0,70.37,70.37,78.57,78.57,51.11,51.11,58.97,58.97,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200322,3,1,3,1,2,1,4,1,0,NA,1,1,2,0,4,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,54,0,78.7,78.7,80.95,80.95,56.11,56.11,64.74,64.74,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200323,3,1,3,1,2,1,4,1,2,0,2,0,2,0,4,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,61,0,88.89,88.89,90.48,90.48,62.22,62.22,71.79,71.79,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200324,3,1,3,1,2,1,4,1,2,0,2,0,2,0,4,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,70,0,88.89,88.89,90.48,90.48,62.22,62.22,71.79,71.79,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200325,3,1,3,1,2,1,4,1,2,0,2,0,2,0,4,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,75,0,88.89,88.89,90.48,90.48,62.22,62.22,71.79,71.79,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200326,3,1,3,1,2,1,4,1,2,0,2,1,2,0,4,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,79,0,90.74,90.74,91.67,91.67,63.33,63.33,73.08,73.08,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200327,3,1,3,1,2,1,4,1,2,0,2,1,2,0,4,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,83,0,90.74,90.74,91.67,91.67,63.33,63.33,73.08,73.08,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200328,3,1,3,1,2,1,4,1,2,0,2,1,2,0,4,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,90,0,90.74,90.74,91.67,91.67,63.33,63.33,73.08,73.08,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200329,3,1,3,1,2,1,4,1,2,0,2,1,2,0,4,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,91,0,90.74,90.74,91.67,91.67,63.33,63.33,73.08,73.08,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200330,3,1,3,1,2,1,4,1,2,0,2,1,2,0,4,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,103,0,90.74,90.74,91.67,91.67,63.33,63.33,73.08,73.08,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200331,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,110,0,100,100,100,100,68.89,68.89,79.49,79.49,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200401,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,0,NA,0,622905958,0,2,1,2,2,109319946,0,0,NA,0,NA,NA,117,0,100,100,100,100,71.11,71.11,82.05,82.05,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200402,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,0,NA,0,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,134,0,100,100,100,100,71.11,71.11,82.05,82.05,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200403,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,0,NA,0,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,155,0,100,100,100,100,71.11,71.11,82.05,82.05,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200404,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,0,NA,0,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,162,1,100,100,100,100,71.11,71.11,82.05,82.05,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200405,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,0,NA,0,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,174,2,100,100,100,100,71.11,71.11,82.05,82.05,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200406,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,0,NA,0,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,188,2,100,100,100,100,71.11,71.11,82.05,82.05,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200407,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,0,NA,0,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,196,3,100,100,100,100,71.11,71.11,82.05,82.05,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20200408,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,0,NA,0,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,211,3,100,100,100,100,71.11,71.11,82.05,82.05,0,0
